ax,ay,az,gx,gy,gz,mav,rms,label_kontraksi,repetisi,id_orang
8.02,5.01,0.5,-0.96,-0.26,-2.23,1375.86,1685.99,1,8,1
-0.72,8.59,3.25,0.86,0.15,1.95,845.64,975.24,0,9,1
8.75,4.9,0.68,0.25,0.11,1.13,804.88,1002.94,0,9,1
10.06,1.56,-0.74,0.26,-0.06,0.66,803.24,1046.04,0,9,1
10.92,1.24,-0.64,-0.22,0.15,-0.12,600.12,694.63,0,9,1
7.65,5.48,0.16,-1.01,0.09,-2.34,1390.8,1771.23,1,9,1
-1.41,7.65,3.87,0.68,0.04,1.58,933.2,1150.32,0,10,1
6.53,7.34,0.57,0.43,0.38,1.67,831.51,949.17,0,10,1
9.6,3.33,-0.4,0.14,-0.07,0.81,680.87,777.01,0,10,1
10.2,1.36,-0.74,-0.15,-0.05,-0.03,581.37,740.02,0,10,1
11.77,1.76,-1.36,-0.17,-0.03,-0.6,830.56,1136.42,0,10,1
4.39,7.77,1.66,-1.11,-0.4,-2.5,1559.51,1848.88,1,10,1
2.65,8.9,1.88,0.71,0.15,2.26,844.83,997.87,0,11,1
8.53,5.75,0.48,0.43,-0.06,1.05,800.91,957.6,0,11,1
2.0,1.57,0.21,0.1,0.01,0.53,713.23,950.58,0,11,1
11.29,0.96,-0.36,-0.24,-0.01,-0.09,759.24,979.25,0,11,1
8.15,6.15,0.25,-1.15,-0.06,-2.58,1446.87,1751.05,1,11,1
-0.44,7.61,3.22,0.94,0.68,1.95,1014.99,1172.78,0,12,1
8.74,4.42,-0.48,0.37,0.06,1.48,862.5,1104.05,0,12,1
10.87,0.66,-0.8,0.09,0.18,0.42,850.21,1054.52,0,12,1
10.45,0.72,-1.0,-0.22,-0.06,-0.19,685.2,829.99,0,12,1
10.11,4.57,-0.86,-0.75,-0.13,-2.05,1307.11,1649.96,1,12,1
-1.9,8.68,3.81,0.4,0.34,1.12,906.15,1127.76,0,13,1
38.0,7.11,0.11,0.44,0.04,1.67,879.69,1016.24,0,13,1
10.78,2.16,-1.06,0.26,-0.27,0.55,722.55,890.22,0,13,1
10.08,1.52,-0.7,-0.12,0.08,-0.0,653.63,818.15,0,13,1
11.45,1.95,-1.34,-0.26,0.05,-0.82,747.58,1030.72,0,13,1
2.15,6.17,1.06,-1.18,-0.2,-2.49,1262.91,1617.91,1,13,1
-0.92,7.54,2.9,0.98,0.83,1.99,852.63,1057.52,0,14,1
8.17,5.21,-0.0,0.23,0.02,1.33,762.47,884.29,0,14,1
10.27,2.41,-1.02,0.1,0.13,0.42,677.36,904.09,0,14,1
11.08,1.8,-1.09,-0.25,-0.09,-0.2,718.4,963.29,0,14,1
7.43,5.76,0.54,-1.06,0.04,-2.22,1237.94,1542.74,1,14,1
-1.08,8.0,3.95,0.71,0.44,1.57,908.17,1078.03,0,15,1
8.07,6.42,0.87,0.49,0.15,1.25,707.05,927.12,0,15,1
10.22,3.03,-0.74,0.26,0.02,0.62,674.09,876.09,0,15,1
10.47,1.18,-0.24,-0.06,0.03,0.16,518.44,693.67,0,15,1
10.18,2.54,-0.2,-0.53,-0.17,-1.17,816.71,1206.72,0,15,1
2.45,6.83,1.97,-1.18,-0.17,-2.49,1421.9,1768.97,1,15,1
1.93,8.35,1.97,0.92,-0.03,2.27,846.22,948.9,0,16,1
9.08,4.72,-0.59,0.41,0.17,1.14,845.88,1038.35,0,16,1
11.04,1.17,-0.61,0.03,0.2,0.24,648.2,761.5,0,16,1
10.94,1.72,-0.97,-0.53,-0.09,-0.91,1151.92,1520.08,1,16,1
2.45,6.81,2.34,-1.04,-0.2,-2.85,1651.33,1902.59,1,16,1
6.44,6.52,-1.08,0.51,-0.07,2.34,1057.64,1207.25,0,17,1
11.46,-1.24,-2.54,0.14,0.03,1.1,1275.4,1510.11,1,17,1
9.62,-1.88,-2.98,-0.07,0.26,0.02,932.07,1117.62,0,18,1
12.38,-0.14,-2.82,-0.62,-0.38,-1.37,1078.42,1321.73,0,18,1
3.18,7.43,1.34,-1.45,-0.22,-2.34,1346.13,1558.43,1,18,1
5.93,7.15,-0.46,1.18,0.61,2.19,1240.32,1364.79,0,19,1
9.99,0.3,-2.18,0.29,0.24,0.98,1109.57,1327.72,0,19,1
9.79,-0.81,-1.61,-0.07,0.02,-0.11,871.36,1042.58,0,19,1
10.54,-0.51,-1.42,0.02,0.01,-0.15,1067.99,1282.99,0,19,1
8.75,4.95,-2.94,-1.25,-0.12,-2.22,1613.17,1791.0,1,19,1
3.82,6.84,0.89,1.02,0.37,2.57,1245.46,1391.01,0,20,1
11.08,0.4,-2.0,0.22,-0.09,1.15,1024.6,1254.31,0,20,1
10.41,-1.44,-1.8,-0.09,0.01,-0.04,764.32,905.2,0,20,1
10.24,-1.04,-1.47,-0.15,0.06,-0.36,833.05,1032.68,0,20,1
7.41,3.83,-0.51,-0.98,-0.23,-1.79,1388.73,1656.73,1,20,1
1.08,9.32,3.09,0.14,-0.1,0.72,1190.37,1346.8,0,21,1
9.47,5.37,-1.59,0.87,0.36,1.46,812.92,997.21,0,21,1
10.82,0.06,-1.61,0.22,0.06,0.21,800.17,956.4,0,21,1
10.34,-0.3,-1.27,-0.11,-0.0,0.05,637.83,714.54,0,21,1
10.08,-0.43,-1.09,-0.11,0.09,-0.07,590.59,729.48,0,21,1
10.13,-0.03,-1.4,-0.17,0.08,-0.04,517.88,669.8,0,21,1
10.26,0.54,-0.13,-0.53,0.24,-0.1,501.55,553.94,0,21,1
10.21,0.66,0.46,-0.05,0.09,-0.0,370.42,425.21,0,21,1
10.14,-0.83,-0.51,-0.05,0.02,0.06,357.22,506.17,0,0,1
10.13,-0.87,-0.68,-0.08,0.06,-0.0,315.83,477.78,0,0,1
10.43,-0.73,-0.86,-0.16,0.07,-0.04,582.69,839.87,0,0,1
10.47,1.45,-1.74,-0.44,0.01,-1.44,1309.76,1671.71,1,0,1
-0.28,10.87,2.4,-0.02,0.3,0.11,1369.65,1667.44,1,0,1
6.04,7.84,-0.96,0.78,0.55,1.65,830.69,984.24,0,1,1
10.05,2.81,-0.83,-0.08,0.09,0.45,677.51,802.66,0,1,1
9.83,1.84,-0.65,-0.07,0.05,0.06,598.89,731.84,0,1,1
10.04,1.38,-0.91,-0.11,0.0,0.07,524.47,705.29,0,1,1
10.14,1.44,-0.85,-0.06,0.01,0.04,559.6,699.57,0,1,1
10.28,1.35,-0.71,-0.11,0.08,0.22,385.09,457.69,0,1,1
10.0,-1.81,-0.98,-0.04,0.05,0.12,762.34,1090.38,0,1,1
8.59,5.71,-2.77,-1.4,-0.38,-2.92,1634.43,1995.71,1,1,1
1.05,7.82,1.05,1.28,0.53,2.17,949.04,1073.82,0,2,1
10.29,3.6,-2.07,0.11,0.52,1.32,746.2,913.56,0,2,1
10.3,0.27,-0.64,0.09,0.11,0.27,745.07,904.45,0,2,1
10.26,-0.65,-0.65,-0.15,0.05,0.22,507.06,579.21,0,2,1
11.56,-1.02,-0.87,-0.2,0.02,-0.45,733.91,999.34,0,2,1
5.48,4.45,-0.37,-1.64,-0.21,-3.01,1431.86,1770.84,1,2,1
3.37,8.33,1.18,1.06,0.34,2.67,834.53,1022.23,0,3,1
11.82,1.59,-0.68,0.33,0.31,1.15,815.95,1022.65,0,3,1
10.9,-0.45,-0.11,-0.04,0.03,0.42,657.37,822.01,0,3,1
9.69,-0.01,-0.48,-0.08,-0.0,-0.04,642.85,781.02,0,3,1
10.47,2.79,-2.02,-1.15,-0.73,-2.4,1333.81,1723.33,1,3,1
2.11,7.88,2.01,1.31,0.28,2.8,920.09,1119.04,0,4,1
11.34,1.39,-1.59,0.21,0.28,1.27,894.77,1109.83,0,4,1
9.92,-0.75,-0.87,-0.22,-0.05,0.0,733.95,870.98,0,4,1
11.23,-0.81,-2.19,-0.16,-0.09,-0.49,794.1,1049.88,0,4,1
4.36,5.48,0.03,-1.77,-0.73,-2.76,1611.72,1868.49,1,4,1
3.02,7.84,0.88,1.25,0.32,2.71,1064.43,1214.43,0,5,1
11.45,0.86,-0.52,0.32,-0.01,1.35,825.06,1071.28,0,5,1
10.74,-0.92,-0.39,-0.07,0.05,0.02,734.12,892.81,0,5,1
9.94,-0.69,0.05,-0.12,-0.35,0.03,692.15,815.65,0,5,1
11.68,1.43,-1.1,-0.67,-0.37,-1.95,1481.03,1800.46,1,5,1
3.36,8.27,1.58,1.21,0.57,2.38,1217.6,1404.79,0,6,1
10.59,2.22,-0.57,0.24,0.01,1.11,903.47,1045.9,0,6,1
10.33,-0.51,-0.52,0.0,-0.04,0.21,676.61,841.32,0,6,1
10.42,-1.11,-0.54,-0.12,-0.0,0.13,629.82,746.2,0,6,1
12.07,2.15,-1.02,-0.83,-0.67,-2.2,1369.74,1729.59,1,6,1
0.91,8.54,2.93,0.95,0.7,2.18,1179.2,1373.82,0,7,1
9.93,2.2,-0.17,0.44,0.33,1.88,808.08,1001.35,0,7,1
10.35,-1.07,-0.71,-0.03,0.03,0.13,671.87,779.8,0,7,1
10.43,-1.41,-0.42,-0.17,-0.04,0.04,581.8,672.99,0,7,1
10.5,2.11,-1.31,-0.93,-0.21,-2.26,1458.8,1805.11,1,7,1
3.77,7.67,1.56,1.49,0.53,2.67,899.68,1070.25,0,8,1
10.5,0.73,-0.25,0.24,-0.09,1.02,686.08,871.53,0,8,1
9.94,-0.91,-0.67,-0.22,-0.05,-0.04,663.99,783.82,0,8,1
10.78,-0.86,-1.07,-0.17,0.03,-0.08,548.33,742.77,0,8,1
10.09,4.74,-1.84,-1.2,-0.23,-2.52,1490.05,1825.52,1,8,1
4.23,8.73,0.29,1.26,0.71,2.26,928.3,1068.13,0,9,1
9.95,3.65,-1.38,0.4,0.17,1.24,867.7,1079.23,0,9,1
10.52,0.29,-0.67,-0.02,-0.02,0.37,574.76,655.08,0,9,1
11.15,0.17,-0.72,-0.11,-0.09,-0.23,689.34,928.57,0,9,1
9.78,5.01,-0.14,-0.87,-0.58,-2.24,1557.43,1884.05,1,9,1
0.71,8.07,2.73,1.09,0.37,2.14,958.59,1154.5,0,10,1
10.28,3.73,-0.45,0.39,0.16,1.32,914.41,1098.4,0,10,1
10.24,0.18,-0.87,0.12,0.02,0.66,835.11,967.6,0,10,1
11.93,-0.05,-2.02,-0.25,0.04,-0.26,747.79,1066.67,0,10,1
9.31,5.21,-1.09,-1.04,-0.39,-2.24,1354.16,1695.83,1,10,1
2.75,8.57,1.41,1.07,0.1,2.39,1054.61,1214.86,0,11,1
9.81,2.62,-0.64,0.35,-0.02,1.11,773.37,959.18,0,11,1
9.99,-1.13,-1.69,0.27,-0.09,0.8,695.08,907.35,0,11,1
11.36,-1.12,-1.62,-0.38,-0.01,-0.69,944.16,1276.89,0,11,1
5.73,6.97,-0.31,-1.72,-0.88,-2.49,1479.73,1756.47,1,11,1
6.91,7.47,-0.11,1.13,0.33,2.04,1075.82,1196.93,0,12,1
9.8,2.04,-1.02,0.37,0.2,1.04,739.8,912.32,0,12,1
10.75,-1.03,-1.34,0.06,0.02,0.2,647.1,767.11,0,12,1
12.02,-0.14,-1.6,-0.27,0.18,-0.85,978.33,1263.78,0,12,1
7.59,6.88,-1.02,-1.34,-0.61,-2.4,1341.02,1647.81,1,12,1
6.79,7.41,0.15,0.86,0.24,2.33,999.34,1193.97,0,13,1
10.99,1.71,1.15,0.27,-0.53,0.73,904.15,1096.7,0,13,1
10.06,-1.1,-0.41,0.12,0.13,0.33,654.99,772.33,0,13,1
11.23,-1.25,-1.05,-0.3,-0.12,-0.06,799.66,1085.1,0,13,1
8.72,3.51,-2.2,-1.24,-0.0,-2.33,1427.29,1745.37,1,13,1
3.22,9.29,1.1,0.89,0.5,2.09,1061.32,1202.28,0,14,1
9.44,3.38,-0.11,0.34,0.21,1.04,865.65,1084.66,0,14,1
10.49,0.25,-1.29,0.28,-0.03,0.54,728.45,899.15,0,14,1
10.65,-0.94,-1.05,-0.1,0.03,-0.01,705.17,855.34,0,14,1
10.44,1.51,-1.51,-0.86,0.09,-1.78,1146.1,1478.16,0,14,1
1.13,8.2,2.44,-1.25,0.2,-2.1,1526.64,1775.8,1,14,1
8.56,5.78,-0.61,0.42,0.03,1.64,1078.42,1207.0,0,15,1
10.02,0.44,-0.43,0.22,-0.17,0.69,862.26,1068.93,0,15,1
10.44,-0.69,-0.86,-0.01,0.09,0.16,688.04,796.53,0,15,1
11.52,-0.42,-0.86,-0.2,-0.12,-0.61,832.07,1147.36,0,15,1
7.13,6.79,0.12,-1.35,-0.22,-2.42,1545.12,1815.08,1,15,1
5.86,7.51,0.51,0.74,0.05,2.24,1013.91,1130.94,0,16,1
10.65,2.16,-0.58,0.26,-0.09,0.94,869.02,1034.8,0,16,1
10.47,-0.94,-0.5,0.05,0.03,0.31,813.83,962.45,0,16,1
10.4,-0.55,-0.9,-0.21,0.0,-0.07,672.09,876.48,0,16,1
8.91,3.53,-1.78,-0.7,0.16,-1.94,1416.79,1744.9,1,16,1
3.11,8.54,1.21,1.0,0.2,2.41,1109.56,1296.87,0,17,1
10.04,1.96,-0.39,0.33,-0.04,1.22,952.78,1172.86,0,17,1
10.48,-0.51,-0.7,0.07,-0.02,0.48,647.21,716.45,0,17,1
10.49,-1.31,-1.12,-0.18,0.06,-0.07,673.57,848.16,0,17,1
11.25,0.96,-1.03,-0.73,-0.33,-1.92,1555.24,1890.06,1,17,1
2.22,8.21,2.99,1.14,0.43,1.98,1041.25,1217.95,0,18,1
10.46,2.36,-1.23,0.3,0.08,1.32,1020.03,1240.52,0,18,1
10.41,-2.55,0.25,0.07,0.3,0.56,716.33,785.79,0,18,1
10.21,-2.26,-0.22,-0.12,0.0,-0.17,561.47,748.14,0,18,1
12.04,0.03,-1.73,-0.4,-0.54,-1.08,940.24,1285.62,0,18,1
3.94,9.07,1.09,-1.65,0.12,-2.96,1503.93,1826.82,1,18,1
8.67,5.49,-0.51,0.99,0.36,2.01,1022.05,1155.69,0,19,1
10.11,-0.26,-0.53,0.21,0.04,0.87,816.9,1057.2,0,19,1
9.8,-1.52,-0.13,-0.09,0.03,0.05,572.85,642.88,0,19,1
10.58,-1.65,-0.55,-0.12,-0.06,-0.12,588.51,796.01,0,19,1
10.41,3.8,-1.09,-0.79,-0.22,-1.93,1393.49,1761.94,1,19,1
2.92,7.07,2.17,1.45,0.94,2.32,1053.74,1279.09,0,20,1
10.54,1.86,-0.87,0.22,0.18,1.22,748.83,906.19,0,20,1
10.7,-1.26,-0.46,-0.02,0.1,0.06,477.22,577.45,0,20,1
10.22,-1.44,-0.28,-0.07,0.07,-0.03,460.32,552.56,0,20,1
11.39,-0.69,-0.58,-0.41,0.06,-1.25,827.94,1171.49,0,20,1
6.17,8.52,0.18,-1.53,-0.04,-2.64,1545.87,1853.93,1,20,1
9.15,6.15,-0.06,0.62,-0.09,2.17,961.45,1079.22,0,21,1
9.76,0.79,-0.1,0.34,-0.33,1.1,808.78,933.02,0,21,1
10.31,-1.34,-0.06,-0.04,0.03,0.11,479.28,563.86,0,21,1
10.19,-1.53,-0.4,-0.12,-0.03,-0.07,463.55,586.08,0,21,1
10.23,-0.1,-2.06,-0.7,-0.27,-1.11,1090.81,1546.65,1,21,1
-1.0,8.07,4.79,0.41,0.61,1.05,1339.56,1611.24,1,21,1
10.96,3.4,-0.85,0.33,0.07,1.46,816.48,1023.57,0,22,1
10.91,-0.39,-0.89,0.17,0.12,0.64,686.36,733.9,0,22,1
10.61,-1.08,-0.17,-0.19,0.04,-0.1,486.85,585.4,0,22,1
10.47,2.88,-1.04,-0.95,-0.34,-1.79,1205.33,1623.88,1,22,1
2.19,7.09,2.47,1.15,0.75,2.13,1068.56,1280.32,0,23,1
9.81,2.88,-0.37,0.48,0.11,1.29,688.83,920.27,0,23,1
9.46,-0.34,-0.6,-0.03,-0.07,0.02,516.66,609.25,0,23,1
10.36,-0.47,-0.48,-0.11,0.05,0.04,477.9,546.11,0,23,1
10.72,2.01,-0.8,-0.82,0.03,-1.68,1419.2,1832.04,1,23,1
0.93,8.07,4.13,0.76,0.54,1.44,1039.77,1240.73,0,24,1
9.83,4.06,-0.8,0.38,0.1,1.3,773.8,968.34,0,24,1
10.31,0.12,-0.13,0.16,0.38,0.59,600.06,702.99,0,24,1
9.99,-0.53,0.16,-0.15,0.05,-0.13,466.95,578.57,0,24,1
10.31,3.3,-1.34,-1.19,-0.46,-2.11,1589.56,1892.17,1,24,1
0.64,7.66,3.5,0.75,0.41,1.68,1187.9,1337.74,0,25,1
31.0,4.91,0.74,0.29,0.18,1.0,919.55,1127.37,0,25,1
9.9,1.68,0.34,0.05,-0.18,1.11,700.38,875.13,0,25,1
9.84,-0.06,1.16,-0.14,0.12,0.06,595.99,645.07,0,25,1
9.98,-0.01,1.2,-0.07,0.03,0.01,362.92,419.88,0,25,1
