ax,ay,az,gx,gy,gz,mav,rms
10.21,1.12,-0.85,-0.13,0.1,0.02,791.07,1143.46
10.11,0.98,-0.61,-0.18,-0.04,-0.01,1133.12,1494.49
10.93,1.19,-0.68,-0.25,-0.14,-0.09,532.19,642.33
12.72,1.09,-0.62,-0.35,-0.08,-0.91,803.8,1138.62
13.18,2.09,-2.16,-0.78,-0.19,-1.98,1179.74,1552.29
9.71,3.47,-1.82,-1.41,-0.62,-2.59,1769.71,1964.86
6.31,5.26,-0.93,-1.77,-1.01,-2.79,1270.95,1428.93
3.41,6.16,-0.05,-1.82,-1.04,-2.67,1170.56,1367.88
1.81,6.0,2.57,-1.44,-0.59,-2.01,1352.07,1553.05
-0.6,8.69,4.07,-0.34,0.86,-1.15,1355.87,1520.26
-0.6,8.69,4.07,-0.34,0.86,-1.15,1369.92,1518.41
-3.09,9.38,3.39,0.15,0.31,0.15,1171.72,1312.98
-2.22,8.23,2.66,0.68,0.22,1.71,1092.67,1203.69
2.09,8.49,1.39,0.82,0.34,2.54,846.28,898.96
5.47,7.51,0.41,0.72,0.18,2.65,572.0,619.63
8.16,5.55,0.19,0.8,0.35,2.41,566.16,747.47
9.21,3.49,-0.12,0.93,0.31,2.02,441.97,501.85
10.47,2.59,-0.69,0.89,0.09,1.7,332.66,382.96
11.05,2.03,-2.24,0.53,-0.09,1.5,321.75,394.8
12.23,0.72,-0.89,-0.06,0.37,0.6,267.48,309.96
10.61,0.93,-0.5,-0.11,0.22,-0.06,247.86,278.45
10.27,1.03,-0.39,-0.03,0.03,0.01,262.68,383.83
9.98,0.92,-0.15,-0.08,0.14,0.04,286.89,402.42
10.24,0.79,-0.26,-0.09,0.05,0.02,288.88,358.79
10.16,1.01,-0.2,-0.1,0.09,-0.01,379.81,537.91
10.62,0.91,-0.44,-0.08,0.04,0.01,1013.84,1441.86
12.95,0.96,-0.41,-0.29,-0.51,-0.52,897.79,1212.06
12.51,1.64,-1.41,-0.62,-0.06,-1.78,847.23,1193.12
10.86,3.26,-1.51,-1.03,-0.25,-2.54,957.1,1208.29
7.56,3.78,-0.25,-1.39,-0.05,-3.09,963.05,1163.2
4.82,5.51,0.59,-1.28,-0.38,-3.18,1381.61,1686.01
1.63,6.92,1.73,-0.99,-0.38,-2.81,1308.59,1517.6
-1.98,7.89,2.91,-0.66,-0.05,-1.78,1142.67,1359.9
-3.43,8.48,3.66,-0.32,-0.3,-0.6,1077.22,1240.83
-3.57,9.08,3.08,0.21,-0.05,1.1,899.53,978.61
-0.94,8.6,2.93,0.46,0.16,1.88,731.12,842.02
-0.68,7.67,2.39,0.62,0.64,2.41,619.44,699.58
3.01,7.55,1.6,0.69,0.13,2.97,576.06,673.55
7.29,5.63,0.41,0.65,0.36,2.65,447.42,509.57
10.31,3.69,-0.04,0.44,0.14,2.12,498.31,555.15
10.73,2.88,0.91,0.49,-0.05,1.48,421.04,604.69
8.78,2.62,0.45,0.49,0.05,1.11,294.47,330.6
9.95,1.39,-0.95,0.22,-0.21,1.32,273.96,314.66
11.94,0.33,-0.6,0.02,0.22,0.78,264.82,333.51
11.06,-0.02,0.06,-0.1,0.04,0.03,220.43,272.41
9.86,0.47,0.33,-0.02,0.06,-0.05,215.5,257.71
10.42,0.2,-0.08,-0.07,0.01,0.02,205.23,245.7
10.16,0.17,0.12,-0.15,0.09,-0.0,186.32,221.59
10.33,0.38,-0.12,-0.12,0.15,0.03,325.2,490.95
12.58,0.09,-0.57,-0.16,-0.11,-0.3,412.39,584.26
12.45,0.73,0.0,-0.24,0.09,-1.33,586.01,846.06
12.25,2.37,-1.1,-0.47,-0.24,-2.19,417.73,584.28
9.31,3.89,-0.37,-0.96,-0.51,-2.66,1095.11,1485.31
5.87,4.59,0.69,-1.21,-0.53,-2.96,772.39,1005.36
4.29,7.43,0.08,-1.04,-0.47,-2.33,1110.1,1415.02
1.59,7.76,1.46,-1.29,-0.36,-2.42,1055.5,1351.91
-1.97,6.47,3.37,-0.72,1.38,-1.82,884.61,1139.93
-4.58,7.79,4.48,-0.09,0.74,-0.16,772.83,877.17
-3.2,7.62,3.79,0.48,0.17,1.69,641.91,742.46
-1.22,8.58,2.85,0.89,0.54,2.83,638.45,719.64
4.48,6.24,1.13,0.77,0.54,3.03,631.71,783.46
7.99,6.06,0.69,0.8,-0.02,2.57,598.18,802.13
9.38,4.8,0.06,0.75,0.5,2.16,543.4,697.19
11.29,3.18,-0.48,0.47,0.05,1.62,443.5,540.05
11.24,2.4,-0.62,0.17,-0.12,1.17,329.38,369.01
10.28,1.54,0.34,-0.04,0.17,0.92,301.67,347.93
12.35,0.46,0.3,-0.06,-0.18,0.46,262.28,311.61
10.31,0.82,0.05,0.03,-0.16,-0.18,241.07,270.02
9.12,1.3,0.07,-0.03,-0.05,0.04,209.47,255.35
10.16,1.25,-0.15,-0.14,0.25,0.04,175.99,224.36
10.1,1.24,0.15,-0.16,0.06,-0.1,278.76,405.47
10.79,1.3,-0.33,-0.08,-0.25,-0.2,732.43,1162.18
12.82,1.6,-1.01,-0.27,-0.02,-0.94,423.44,564.29
11.23,2.77,-1.53,-0.55,-0.31,-1.72,684.46,1033.77
9.81,4.0,-1.16,-1.05,0.02,-2.24,622.94,845.84
8.07,5.18,-0.39,-1.26,-0.28,-2.61,628.23,910.07
4.76,6.39,1.33,-1.16,-0.4,-2.87,755.45,994.76
1.48,7.19,1.53,-1.21,-0.66,-2.65,941.68,1285.23
-1.41,6.78,3.54,-0.97,0.14,-1.98,870.67,1130.36
-2.76,7.77,4.53,-0.3,0.26,-0.55,651.71,736.3
-3.99,8.52,4.1,0.31,0.35,0.85,657.74,737.45
-2.23,8.82,3.07,0.7,0.43,2.11,592.12,684.73
1.28,8.1,1.72,0.91,0.45,2.71,619.22,719.91
4.8,6.7,0.17,0.88,0.21,2.9,492.06,619.07
7.33,4.7,0.34,0.87,0.66,2.84,659.12,853.49
9.71,2.72,0.16,0.78,0.48,2.52,527.67,735.23
11.5,1.42,-0.58,0.41,0.02,2.01,441.31,572.87
13.01,-0.05,0.34,0.11,-0.32,1.13,347.04,406.55
11.27,0.27,0.57,-0.06,0.08,-0.13,347.68,420.69
9.85,0.88,-0.02,0.06,0.02,-0.01,298.63,328.56
10.67,0.36,0.14,0.01,0.0,0.03,252.49,293.27
10.17,0.78,-0.18,-0.08,-0.07,-0.05,215.02,245.47
10.15,0.83,-0.33,-0.09,-0.0,-0.02,222.02,309.85
11.44,0.82,-0.73,-0.24,-0.28,-0.31,533.32,794.71
12.41,1.28,-0.79,-0.33,-0.09,-1.05,818.0,1247.07
11.95,2.67,-1.19,-0.54,0.24,-1.89,468.36,620.63
9.92,3.49,-0.72,-1.1,0.02,-2.41,739.23,1039.32
7.36,5.05,0.42,-1.39,-0.32,-2.84,592.88,771.92
2.89,6.03,3.09,-1.21,-0.18,-2.83,973.23,1317.89
2.72,6.07,2.46,-1.25,-0.6,-2.52,1181.24,1454.43
-1.58,7.1,3.92,-0.69,0.64,-1.93,866.64,1078.13
-4.26,7.79,5.36,0.05,0.32,0.13,801.83,923.21
-3.11,8.51,4.3,0.64,0.47,1.48,683.75,756.44
0.02,7.02,2.79,0.78,0.03,2.41,573.24,643.41
3.74,7.51,0.81,0.82,0.48,2.52,507.99,575.36
6.13,6.51,0.92,0.78,0.05,2.6,500.75,551.74
9.05,5.75,0.4,0.53,0.47,2.52,527.21,726.95
10.43,3.31,0.5,0.52,0.12,1.9,407.67,524.38
9.67,1.93,0.44,0.17,0.18,1.43,351.94,407.0
12.46,1.7,-0.03,-0.03,0.01,0.96,320.09,385.41
11.71,1.38,0.48,-0.05,-0.15,-0.05,327.84,413.21
9.43,1.53,0.75,-0.0,0.0,-0.06,274.02,341.04
9.43,1.53,0.75,-0.0,0.0,-0.06,225.15,279.04
10.17,1.7,0.13,0.01,0.02,0.07,195.43,246.56
10.07,1.42,-0.12,-0.08,0.01,-0.04,156.61,179.47
9.7,1.76,0.22,-0.09,0.0,-0.01,225.32,327.81
10.16,1.67,0.34,-0.07,-0.1,0.03,347.83,485.36
11.41,1.65,-0.05,-0.12,-0.23,-0.18,478.42,800.02
12.03,2.21,-0.48,-0.26,0.19,-0.92,639.24,846.24
12.38,3.08,-1.49,-0.51,0.38,-1.81,596.45,855.53
10.25,4.6,-0.53,-0.9,-0.47,-2.6,689.0,989.15
6.4,5.21,1.0,-1.12,-0.15,-3.12,1057.39,1462.53
2.81,5.64,0.44,-0.9,-0.06,-3.09,1248.52,1525.85
-0.62,8.14,1.85,-0.75,0.33,-2.46,987.39,1235.41
-2.82,6.28,4.05,-0.69,0.31,-2.03,921.93,1068.52
-5.62,7.86,5.11,-0.01,0.2,-0.08,683.05,765.58
-4.57,7.86,4.26,0.39,0.09,1.51,698.41,825.2
-2.19,7.7,3.02,0.72,-0.03,2.68,717.62,866.5
2.86,6.83,1.67,0.93,0.41,3.13,837.41,1093.42
7.7,7.5,0.22,0.77,0.33,2.84,698.06,844.33
9.5,5.43,0.87,0.58,0.61,2.2,611.48,738.95
9.66,3.54,0.58,0.41,0.25,1.56,709.26,942.04
9.49,2.78,-0.19,0.19,0.18,1.22,626.23,808.99
10.68,2.21,-0.51,0.08,0.07,0.92,362.87,427.15
11.42,1.84,-0.58,0.05,0.15,0.57,285.88,318.34
10.64,1.46,-0.1,-0.03,-0.04,0.3,277.36,346.48
10.35,1.44,0.55,0.0,0.22,-0.04,181.2,208.15
9.76,1.34,0.42,0.0,-0.09,-0.03,192.9,224.83
10.02,1.59,0.21,-0.07,-0.21,0.04,215.66,298.8
10.1,1.47,0.26,-0.1,0.1,-0.01,211.09,259.51
9.89,1.52,0.25,-0.06,0.03,0.0,187.52,239.16
10.18,1.55,-0.2,-0.01,0.09,-0.0,151.36,172.43
9.66,1.56,0.11,-0.07,0.04,0.01,140.62,157.01
10.02,1.6,0.09,-0.1,-0.02,0.01,112.53,137.37
10.14,1.48,0.07,-0.1,0.04,-0.05,127.5,167.42
9.96,1.72,0.15,-0.06,0.0,0.0,123.16,146.17
9.88,1.66,0.13,-0.05,0.01,0.02,127.72,162.54
10.07,1.63,0.26,-0.08,0.03,-0.01,233.69,346.22
10.57,1.78,-0.27,-0.07,-0.01,-0.08,419.23,652.91
9.43,1.95,-0.28,-0.08,0.16,-0.13,202.97,235.12
9.6,2.11,-0.27,-0.07,0.02,0.14,169.94,191.52
10.26,1.7,-0.09,-0.07,0.1,0.09,170.42,199.43
9.96,1.91,-0.17,-0.09,0.02,-0.07,192.34,223.94
9.49,1.93,0.24,-0.1,0.02,-0.02,226.08,301.23
10.26,1.96,-0.07,-0.07,0.0,0.04,178.85,221.64
10.15,1.95,-0.13,-0.07,0.1,-0.01,204.92,306.41
9.78,1.96,0.06,-0.08,0.02,0.03,161.83,191.21
9.98,1.96,-0.43,-0.07,0.11,0.02,163.21,202.94
9.68,1.92,-0.03,-0.07,0.02,-0.01,173.9,218.09
9.88,2.02,-0.01,-0.05,-0.02,0.02,166.46,268.76
9.96,2.12,-0.16,-0.11,-0.0,0.08,140.32,170.48
9.84,1.87,-0.19,-0.11,0.1,0.11,163.09,188.31
9.92,1.7,0.05,-0.1,-0.0,0.04,135.57,168.01
9.81,1.86,-0.01,-0.06,0.01,0.01,164.95,221.01
10.07,1.81,-0.07,-0.1,0.04,0.06,146.26,205.82
10.17,1.87,-0.26,-0.12,0.0,0.06,190.97,254.61
10.54,1.94,-0.05,-0.08,-0.08,-0.02,639.92,1004.37
13.78,1.97,-0.32,-0.2,-0.19,-0.95,399.45,563.52
12.27,3.0,-1.19,-0.46,0.19,-2.13,696.68,996.98
10.33,4.56,-0.62,-1.07,-0.32,-2.75,935.37,1239.79
6.71,5.16,-0.38,-1.18,-0.41,-3.19,889.46,1220.42
1.94,5.67,1.64,-1.34,-0.76,-3.05,1363.43,1710.66
-0.49,5.96,3.31,-1.04,0.03,-2.46,883.03,1101.11
-2.62,7.06,4.2,-0.66,0.33,-1.95,1062.75,1274.41
-4.59,7.56,4.38,-0.17,-0.11,-0.5,939.69,1128.96
-4.83,8.51,3.95,0.27,0.18,1.27,823.61,940.74
-3.46,7.58,4.14,0.6,0.02,2.32,797.98,936.29
0.71,7.48,2.68,0.89,0.14,2.85,964.17,1174.66
5.06,7.55,0.68,1.05,0.05,2.73,933.36,1119.25
7.97,6.54,-0.42,1.1,0.26,2.22,956.64,1142.73
8.44,5.79,-0.79,0.65,0.21,1.78,751.1,913.4
10.41,4.52,-1.48,0.31,0.46,1.38,743.26,870.59
9.83,3.59,-1.05,0.07,0.13,0.95,597.03,639.07
9.88,2.59,-0.59,0.04,-0.16,1.06,436.44,477.75
11.47,1.72,-1.58,-0.01,0.25,0.79,318.69,415.68
10.9,1.41,-0.33,-0.13,0.01,0.21,271.37,310.51
9.82,1.58,-0.07,-0.02,0.06,-0.03,193.06,218.37
9.79,1.51,-0.35,-0.04,-0.06,0.07,237.06,321.4
10.22,1.67,-0.12,-0.07,0.06,-0.07,292.42,365.87
10.11,1.78,-0.26,-0.09,0.09,-0.06,290.49,389.84
10.84,1.77,-0.35,-0.17,-0.1,-0.27,484.38,745.93
12.37,2.17,-0.37,-0.29,0.16,-0.99,387.82,494.22
11.54,3.24,-0.42,-0.38,-0.09,-1.77,561.53,886.88
9.61,4.17,-0.58,-0.82,0.25,-2.57,595.54,811.32
6.8,5.52,-0.45,-1.24,-0.42,-3.18,989.91,1288.79
1.99,5.13,1.4,-1.26,0.21,-3.25,1538.29,1901.56
-0.38,6.91,3.07,-0.95,-0.61,-2.5,942.28,1163.85
-2.76,7.31,4.59,-0.7,0.08,-2.08,1008.59,1230.72
-4.48,8.19,4.77,-0.29,0.16,-0.85,940.43,1102.78
-5.29,8.11,4.43,0.2,0.09,0.9,821.11,916.81
-3.98,7.51,3.83,0.55,0.07,2.13,725.9,863.69
-0.34,7.48,2.68,0.81,0.18,2.83,752.37,906.04
3.68,7.65,1.47,0.87,0.62,2.62,778.41,947.94
6.45,7.12,0.4,0.9,0.42,2.35,852.28,998.14
8.73,6.04,0.1,0.76,0.35,2.04,865.17,1032.47
10.23,5.35,-0.63,0.69,-0.22,1.45,740.84,864.79
9.09,4.58,-0.87,0.28,0.31,1.09,634.19,695.32
9.09,3.09,-0.31,-0.01,0.2,0.97,471.37,575.13
9.92,2.74,-0.58,-0.13,0.2,0.87,401.58,454.66
10.95,1.8,0.27,-0.03,0.16,0.52,310.4,371.24
10.61,1.6,-0.1,-0.0,0.11,0.06,230.56,258.04
10.06,1.88,0.06,0.01,0.0,0.03,231.85,269.97
10.51,1.86,-0.43,-0.04,0.02,0.03,276.38,386.65
9.79,1.91,-0.29,-0.16,0.08,0.04,324.2,478.5
9.79,1.91,-0.29,-0.16,0.08,0.04,320.97,442.99
10.62,1.84,0.08,-0.16,-0.03,-0.03,715.27,1064.53
12.68,2.02,-0.24,-0.22,-0.29,-0.62,695.08,1076.08
12.45,3.22,-1.42,-0.56,-0.3,-1.42,579.77,800.09
10.55,3.65,-1.21,-1.01,-0.33,-2.2,795.04,1124.49
7.59,4.94,-0.32,-1.04,-0.12,-2.82,1260.4,1660.34
4.51,5.68,0.97,-1.05,-0.26,-2.93,1037.42,1264.14
0.71,6.22,1.36,-0.63,-0.51,-2.57,1112.28,1368.5
0.86,7.51,1.95,-0.64,0.53,-2.41,989.68,1198.47
-4.18,7.23,2.34,-0.53,-0.11,-1.57,1043.88,1198.65
-5.81,8.05,3.42,0.1,0.02,0.86,835.34,961.15
-4.26,9.16,3.15,0.68,0.21,2.68,857.79,987.34
1.39,9.5,1.19,0.92,0.55,3.01,823.14,974.91
5.18,7.28,0.2,0.91,0.27,2.74,915.82,1165.52
6.67,5.61,-1.33,0.72,-0.58,2.53,803.73,946.09
8.55,4.78,-1.61,0.52,0.51,2.0,695.6,832.52
11.06,3.12,-1.32,0.29,0.09,1.3,556.82,684.0
9.81,2.6,-1.31,0.17,-0.16,0.95,453.39,514.13
10.08,1.65,-0.84,0.07,-0.02,0.93,317.76,355.1
10.65,1.13,-1.24,0.03,0.06,0.64,322.52,399.4
11.67,1.0,-1.85,-0.03,-0.15,0.26,281.58,362.33
10.49,0.96,-1.47,-0.01,0.01,0.0,324.6,438.32
10.12,1.18,-1.64,-0.09,-0.01,-0.02,703.93,1003.08
10.11,0.96,-1.4,-0.1,0.08,-0.06,763.03,1120.86
9.99,1.32,-1.21,-0.09,0.06,-0.0,500.95,588.07
11.02,1.03,-1.14,-0.05,-0.13,-0.19,517.36,618.35
11.78,1.35,-1.61,-0.15,0.25,-0.97,553.78,691.33
10.68,2.56,-1.35,-0.32,-0.01,-1.29,735.62,982.29
11.41,3.68,-2.06,-0.7,0.01,-1.91,636.42,876.71
10.15,5.27,-2.37,-1.1,0.03,-2.7,1036.55,1364.12
4.51,5.72,-0.28,-0.96,-0.03,-3.13,1200.93,1518.54
1.92,7.03,1.46,-1.02,-0.58,-2.9,915.54,1143.67
-0.23,8.86,1.6,-0.87,-0.64,-2.18,1122.0,1424.71
-3.36,7.55,3.76,-0.46,-0.37,-1.11,1097.82,1324.92
-4.44,9.11,3.55,0.16,0.18,0.59,898.37,975.48
-3.52,8.23,2.95,0.55,0.17,1.94,769.0,850.2
0.15,8.15,1.61,0.9,0.32,2.86,737.04,844.25
5.36,7.3,-0.51,1.07,0.4,2.87,732.1,888.52
7.91,6.2,-0.41,0.83,0.33,2.33,707.78,868.46
9.05,4.82,-1.12,0.63,0.19,1.81,670.35,803.45
9.74,4.05,-1.59,0.32,-0.04,1.55,525.18,585.78
10.74,3.16,-1.45,0.1,0.11,1.04,461.52,572.99
10.56,2.25,-1.15,-0.02,-0.11,0.59,334.64,382.73
9.71,2.17,-0.74,-0.02,0.06,0.39,249.54,287.06
11.14,1.73,-1.09,0.06,-0.1,0.3,186.93,215.12
10.62,1.64,-1.07,0.0,0.05,0.0,202.57,257.5
9.79,1.82,-1.35,-0.03,0.13,0.01,210.3,269.53
10.3,1.82,-1.65,-0.1,0.03,0.04,219.5,294.26
10.02,1.68,-1.07,-0.12,-0.07,0.02,245.16,296.56
10.28,1.98,-1.15,-0.19,-0.13,-0.07,248.51,324.28
11.53,1.94,-1.28,-0.15,-0.11,-0.3,539.84,741.72
12.55,2.17,-1.49,-0.22,1.01,-1.18,509.75,685.89
11.29,3.71,-2.19,-0.55,-0.54,-1.72,502.42,709.7
9.21,4.65,-0.82,-0.82,0.12,-2.16,562.48,695.03
7.67,6.46,-0.99,-1.11,-0.03,-2.58,717.24,955.54
3.79,6.92,1.01,-1.03,-0.31,-2.76,568.04,694.9
0.69,7.84,1.29,-0.99,-1.22,-2.18,777.34,1047.58
-0.11,7.32,2.39,-0.8,0.29,-1.67,879.41,1094.63
-1.96,8.18,3.43,-0.48,-0.25,-0.81,1178.1,1549.29
-3.82,8.97,3.91,0.12,0.24,0.42,929.46,1080.78
-3.17,8.67,3.06,0.64,0.53,1.65,788.67,911.8
0.23,7.96,1.52,0.77,-0.01,2.41,646.15,776.94
4.45,8.34,0.16,0.87,0.46,2.36,708.9,786.43
6.19,7.4,-0.01,0.72,0.43,1.91,622.27,705.94
7.42,6.57,-0.61,0.67,0.37,1.61,508.7,575.9
8.5,5.67,-0.85,0.59,0.08,1.46,500.03,601.89
9.21,4.72,-1.73,0.39,0.26,1.17,381.38,412.26
9.36,3.69,-1.08,0.24,0.04,1.09,310.14,342.29
10.45,2.78,-1.49,0.12,0.23,0.87,325.28,416.72
10.8,2.28,-1.59,0.06,-0.04,0.65,265.38,322.14
11.22,1.96,-1.56,-0.0,-0.1,0.24,198.67,227.93
9.51,1.71,-0.97,-0.08,-0.05,-0.1,193.48,220.65
9.55,1.96,-1.1,-0.04,0.09,0.03,177.31,207.58
10.31,1.91,-1.53,-0.06,0.07,0.06,191.59,232.92
9.93,1.87,-1.32,-0.11,0.05,-0.04,165.63,193.02
10.09,2.15,-1.48,-0.1,0.03,-0.02,315.23,470.69
10.43,2.19,-1.45,-0.14,-0.05,-0.16,250.67,313.3
11.48,2.4,-1.76,-0.26,-0.04,-0.59,546.45,828.83
11.81,2.68,-1.91,-0.38,0.93,-1.7,327.71,435.06
9.44,4.63,-1.83,-0.76,-0.71,-2.11,383.21,487.72
8.08,5.42,-0.12,-1.01,-0.12,-2.55,676.7,1021.39
4.96,6.41,0.15,-1.18,-0.12,-2.9,605.17,802.64
2.42,7.94,0.68,-1.18,-0.86,-2.48,707.61,968.39
-0.56,7.81,2.63,-1.15,-0.7,-2.25,821.62,1138.89
-1.96,7.19,3.9,-0.75,-0.56,-1.59,769.81,1000.34
-4.4,8.31,4.42,-0.25,-0.05,-0.62,981.66,1346.44
-4.86,8.26,4.38,0.15,0.48,0.32,956.25,1213.07
-4.15,7.68,3.13,0.44,0.14,1.54,861.51,1033.57
-2.28,7.96,2.4,0.87,0.23,2.4,890.06,1145.68
0.95,7.97,1.08,1.26,0.12,2.69,968.53,1237.77
4.01,7.38,0.43,1.12,0.72,2.77,1093.53,1299.95
7.59,6.45,-1.0,0.93,0.4,2.48,983.88,1147.05
9.82,4.91,-1.47,0.81,0.21,2.17,905.13,1103.78
10.4,3.08,-1.69,0.48,-0.02,1.83,769.77,849.41
11.6,1.63,-2.19,0.3,-0.01,1.37,640.48,767.46
11.81,0.94,-1.97,0.05,0.04,0.69,547.82,614.5
11.61,0.9,-2.14,-0.09,0.16,0.14,458.22,514.27
9.92,1.01,-1.54,-0.09,0.06,-0.09,411.51,497.94
9.99,1.25,-1.87,-0.07,0.03,0.02,503.82,633.55
10.22,1.28,-1.68,-0.15,0.16,0.0,487.01,637.05
10.11,1.12,-1.05,-0.14,0.11,-0.03,515.39,645.03
10.27,1.24,-0.92,-0.08,-0.08,-0.03,498.84,603.04
10.27,1.24,-0.92,-0.08,-0.08,-0.03,554.35,696.59
11.29,1.36,-1.67,-0.17,-0.07,-0.33,621.89,793.2
11.41,1.78,-1.34,-0.25,-0.19,-0.74,597.56,730.59
11.58,2.5,-2.27,-0.3,-0.05,-1.38,596.93,759.3
10.59,3.7,-2.63,-0.71,0.28,-2.06,582.89,723.73
7.92,5.34,-1.89,-0.97,-0.03,-2.45,739.48,951.12
4.78,6.81,-0.29,-1.08,-0.57,-2.49,809.77,1061.69
3.17,7.7,0.0,-1.16,-0.42,-2.46,964.75,1242.96
0.6,7.8,1.66,-1.02,-0.27,-2.2,1231.83,1499.3
-2.55,8.07,3.9,-0.69,-0.33,-1.58,1172.83,1496.65
-2.85,8.87,3.23,-0.25,0.54,-1.01,1074.24,1329.85
-3.84,8.26,3.44,0.12,0.28,0.17,1158.63,1345.62
-4.17,8.92,2.76,0.44,0.07,1.21,1055.9,1253.28
-2.36,8.57,2.47,0.8,0.33,2.01,1116.01,1300.47
1.33,8.3,0.98,0.98,0.02,2.36,1053.6,1199.55
4.01,7.3,-0.22,1.04,0.32,2.28,978.21,1124.62
6.76,6.94,-1.17,0.9,0.38,2.03,821.0,972.05
7.64,6.02,-1.77,0.74,0.17,1.88,803.28,881.22
8.94,4.49,-1.88,0.53,0.15,1.84,662.39,760.28
10.27,2.7,-2.28,0.36,0.24,1.7,523.32,628.25
11.38,1.46,-2.36,0.19,0.32,1.17,396.62,518.41
11.98,0.83,-2.42,-0.03,0.42,0.42,288.17,302.91
10.33,1.1,-1.77,-0.11,-0.09,-0.13,188.45,204.39
9.17,1.36,-1.53,-0.03,0.07,-0.01,164.1,198.13
10.16,1.34,-1.56,-0.05,-0.13,0.04,174.1,230.1
10.39,1.26,-1.79,-0.08,-0.01,-0.02,130.8,164.24
10.05,1.49,-1.86,-0.1,0.1,-0.03,133.69,165.64
9.73,1.52,-1.54,-0.05,0.1,0.01,122.97,150.14
9.99,1.47,-1.71,-0.11,0.11,-0.01,292.59,466.04
11.24,1.62,-1.9,-0.2,-0.18,-0.27,558.8,848.0
11.53,2.0,-2.23,-0.39,-0.09,-0.94,442.11,632.49
11.99,2.91,-2.57,-0.71,-0.03,-1.54,382.98,480.09
10.05,3.88,-2.01,-0.97,0.41,-2.39,376.7,465.14
7.38,5.49,-1.18,-1.06,-0.03,-2.66,550.28,865.66
3.92,6.39,0.31,-1.0,-0.22,-2.73,999.78,1291.85
0.86,7.29,0.72,-1.0,-0.37,-2.51,905.5,1180.97
-1.13,7.75,2.2,-0.98,-0.18,-2.1,830.47,1018.93
-2.66,7.7,3.44,-0.75,-0.27,-1.54,757.39,956.83
-4.84,7.99,4.43,-0.31,0.01,-0.79,1020.3,1297.38
-5.87,8.27,4.21,0.1,0.43,0.12,758.58,874.18
-5.96,7.85,3.97,0.49,0.23,1.34,866.51,1084.39
-2.86,7.68,2.81,1.11,0.1,2.55,979.1,1271.27
1.73,8.04,0.6,1.2,0.23,2.79,988.32,1214.75
4.33,6.71,-0.68,1.09,0.13,2.71,849.15,993.68
7.26,6.18,-1.76,0.93,0.14,2.61,801.71,955.43
10.44,4.32,-2.42,0.58,0.15,2.17,850.86,929.83
10.4,3.03,-1.96,0.32,0.13,1.54,635.19,671.74
9.79,2.28,-1.54,0.27,0.28,1.27,437.37,498.51
12.05,1.55,-2.21,0.15,0.25,0.76,347.62,385.42
11.06,1.02,-1.73,0.01,0.29,0.12,236.69,283.46
10.08,1.3,-1.58,-0.04,-0.05,-0.07,249.09,285.97
9.85,1.56,-1.52,-0.07,-0.02,0.03,206.52,279.07
9.84,1.45,-1.55,-0.1,0.2,0.1,291.35,450.87
10.06,1.28,-1.54,-0.14,0.06,0.1,274.08,394.27
9.95,1.17,-1.46,-0.13,0.02,0.11,252.86,349.48
10.35,1.5,-1.22,-0.09,-0.14,0.18,372.18,509.07
